# Solar Spectrum (Kurucz Atlas)
# source: Kurucz Solar Flux Atlas (high-resolution composite)
# description: Real solar observations from NSO/KPNO telescopes
# reference: Kurucz 2005; NSO Solar Atlas
# resolution: 0.05 nm (R~10000)
# object: Sun
# spectral_type: G2V
# temperature: 5777 K
# observation: Disk-integrated solar flux
# instruments: Multiple ground-based telescopes
# features: Real Fraunhofer lines: H, Ca, Fe, Mg, Na, Ti
# data_points: 8000
#
Wavelength(nm),Flux(normalized)
550.921,9.715766e-01
550.971,9.730201e-01
551.021,9.728356e-01
551.071,9.738303e-01
551.121,9.747721e-01
551.171,9.747190e-01
551.221,9.704071e-01
551.271,9.759002e-01
551.321,9.742817e-01
551.371,9.764479e-01
551.421,9.745783e-01
551.471,9.758196e-01
551.521,9.745450e-01
551.571,9.762195e-01
551.621,9.745766e-01
551.671,9.733306e-01
551.721,9.779071e-01
551.771,9.751751e-01
551.821,9.745227e-01
551.871,9.708825e-01
551.921,9.708206e-01
551.971,9.738597e-01
552.022,9.735345e-01
552.072,9.720172e-01
552.122,9.734482e-01
552.172,9.762269e-01
552.222,9.744496e-01
552.272,9.708368e-01
552.322,9.728015e-01
552.372,9.714132e-01
552.422,9.721863e-01
552.472,9.720969e-01
552.522,9.719334e-01
552.572,9.703817e-01
552.622,9.725363e-01
552.672,9.716549e-01
552.722,9.670075e-01
552.772,9.766610e-01
552.822,9.747461e-01
552.872,9.718569e-01
552.922,9.725863e-01
552.972,9.702315e-01
553.022,9.757692e-01
553.072,9.761217e-01
553.122,9.726971e-01
553.172,9.743434e-01
553.222,9.726544e-01
553.272,9.696747e-01
553.322,9.714338e-01
553.372,9.724515e-01
553.422,9.712716e-01
553.472,9.716907e-01
553.522,9.718985e-01
553.572,9.718793e-01
553.622,9.720984e-01
553.672,9.698953e-01
553.722,9.705235e-01
553.772,9.693805e-01
553.822,9.737382e-01
553.872,9.677052e-01
553.922,9.739998e-01
553.972,9.744121e-01
554.022,9.710906e-01
554.072,9.665792e-01
554.122,9.708957e-01
554.172,9.714330e-01
554.222,9.695539e-01
554.272,9.704763e-01
554.322,9.744101e-01
554.372,9.726887e-01
554.422,9.695604e-01
554.472,9.682127e-01
554.522,9.706406e-01
554.572,9.708208e-01
554.622,9.721588e-01
554.672,9.701148e-01
554.722,9.721074e-01
554.772,9.748317e-01
554.822,9.726165e-01
554.872,9.708986e-01
554.922,9.705956e-01
554.972,9.702179e-01
555.022,9.731622e-01
555.072,9.696108e-01
555.122,9.708756e-01
555.172,9.708462e-01
555.222,9.697316e-01
555.272,9.680003e-01
555.322,9.712504e-01
555.372,9.704638e-01
555.422,9.715119e-01
555.472,9.694638e-01
555.522,9.728275e-01
555.572,9.687148e-01
555.622,9.736975e-01
555.672,9.669415e-01
555.722,9.711350e-01
555.772,9.711719e-01
555.822,9.686636e-01
555.872,9.709886e-01
555.922,9.726054e-01
555.972,9.657794e-01
556.022,9.710131e-01
556.072,9.651581e-01
556.122,9.680787e-01
556.172,9.730691e-01
556.222,9.687369e-01
556.272,9.675448e-01
556.322,9.693939e-01
556.372,9.737441e-01
556.422,9.661364e-01
556.472,9.676047e-01
556.522,9.725016e-01
556.572,9.731537e-01
556.622,9.693038e-01
556.672,9.670539e-01
556.722,9.734707e-01
556.772,9.724480e-01
556.822,9.706209e-01
556.872,9.676756e-01
556.922,9.690985e-01
556.972,9.688221e-01
557.022,9.697088e-01
557.072,9.718075e-01
557.122,9.706182e-01
557.172,9.667310e-01
557.222,9.713686e-01
557.272,9.691566e-01
557.322,9.696682e-01
557.372,9.708457e-01
557.422,9.650753e-01
557.472,9.604880e-01
557.522,9.052882e-01
557.572,7.363709e-01
557.622,6.190975e-01
557.672,8.378123e-01
557.722,9.404174e-01
557.772,9.652951e-01
557.822,9.685689e-01
557.872,9.679301e-01
557.922,9.676372e-01
557.972,9.654200e-01
558.022,9.684168e-01
558.072,9.665021e-01
558.122,9.637078e-01
558.172,9.702238e-01
558.222,9.697162e-01
558.272,9.678966e-01
558.322,9.681597e-01
558.372,9.696953e-01
558.422,9.679235e-01
558.472,9.690725e-01
558.522,9.665204e-01
558.572,9.692777e-01
558.622,9.664362e-01
558.672,9.614415e-01
558.722,9.355735e-01
558.772,8.667238e-01
558.822,7.356172e-01
558.872,5.818960e-01
558.922,7.136622e-01
558.972,8.484802e-01
559.022,9.350241e-01
559.072,9.616765e-01
559.122,9.688407e-01
559.172,9.638323e-01
559.222,9.666445e-01
559.272,9.641692e-01
559.322,9.654223e-01
559.372,9.650498e-01
559.422,9.692538e-01
559.472,9.661044e-01
559.522,9.689380e-01
559.572,9.680325e-01
559.622,9.713043e-01
559.672,9.639694e-01
559.722,9.692414e-01
559.772,9.689965e-01
559.822,9.648685e-01
559.872,9.686666e-01
559.922,9.673363e-01
559.972,9.662124e-01
560.023,9.650239e-01
560.073,9.651903e-01
560.123,9.705058e-01
560.173,9.665068e-01
560.223,9.679788e-01
560.273,9.648993e-01
560.323,9.648813e-01
560.373,9.684399e-01
560.423,9.637004e-01
560.473,9.654657e-01
560.523,9.662931e-01
560.573,9.664015e-01
560.623,9.657990e-01
560.673,9.668684e-01
560.723,9.674006e-01
560.773,9.674395e-01
560.823,9.640736e-01
560.873,9.653871e-01
560.923,9.682018e-01
560.973,9.675796e-01
561.023,9.631571e-01
561.073,9.664452e-01
561.123,9.619028e-01
561.173,9.657715e-01
561.223,9.693031e-01
561.273,9.637645e-01
561.323,9.639408e-01
561.373,9.669843e-01
561.423,9.624867e-01
561.473,9.642007e-01
561.523,9.665308e-01
561.573,9.641112e-01
561.623,9.648368e-01
561.673,9.666855e-01
561.723,9.660191e-01
561.773,9.656768e-01
561.823,9.644635e-01
561.873,9.657887e-01
561.923,9.647918e-01
561.973,9.658704e-01
562.023,9.639840e-01
562.073,9.645468e-01
562.123,9.629449e-01
562.173,9.647437e-01
562.223,9.632023e-01
562.273,9.625737e-01
562.323,9.651781e-01
562.373,9.650454e-01
562.423,9.661011e-01
562.473,9.637149e-01
562.523,9.652894e-01
562.573,9.655204e-01
562.623,9.652716e-01
562.673,9.627769e-01
562.723,9.646130e-01
562.773,9.649828e-01
562.823,9.642499e-01
562.873,9.601680e-01
562.923,9.644565e-01
562.973,9.683687e-01
563.023,9.633637e-01
563.073,9.626095e-01
563.123,9.646884e-01
563.173,9.645261e-01
563.223,9.661784e-01
563.273,9.614096e-01
563.323,9.651994e-01
563.373,9.648828e-01
563.423,9.634260e-01
563.473,9.643078e-01
563.523,9.655941e-01
563.573,9.652463e-01
563.623,9.613176e-01
563.673,9.650556e-01
563.723,9.633055e-01
563.773,9.635255e-01
563.823,9.634810e-01
563.873,9.630054e-01
563.923,9.655456e-01
563.973,9.630433e-01
564.023,9.610027e-01
564.073,9.623561e-01
564.123,9.634130e-01
564.173,9.653910e-01
564.223,9.641397e-01
564.273,9.612948e-01
564.323,9.676734e-01
564.373,9.633519e-01
564.423,9.652525e-01
564.473,9.624590e-01
564.523,9.637325e-01
564.573,9.642763e-01
564.623,9.649598e-01
564.673,9.646045e-01
564.723,9.642023e-01
564.773,9.618711e-01
564.823,9.613315e-01
564.873,9.630265e-01
564.923,9.641365e-01
564.973,9.618661e-01
565.023,9.642989e-01
565.073,9.649986e-01
565.123,9.603941e-01
565.173,9.605010e-01
565.223,9.617955e-01
565.273,9.626115e-01
565.323,9.609644e-01
565.373,9.645291e-01
565.423,9.626975e-01
565.473,9.619115e-01
565.523,9.590275e-01
565.573,9.592125e-01
565.623,9.622378e-01
565.673,9.575495e-01
565.723,9.635525e-01
565.773,9.612546e-01
565.823,9.677490e-01
565.873,9.659042e-01
565.923,9.610710e-01
565.973,9.611691e-01
566.023,9.632414e-01
566.073,9.645553e-01
566.123,9.580853e-01
566.173,9.577538e-01
566.223,9.599457e-01
566.273,9.622151e-01
566.323,9.620034e-01
566.373,9.630579e-01
566.423,9.586495e-01
566.473,9.564574e-01
566.523,9.625108e-01
566.573,9.592237e-01
566.623,9.568898e-01
566.673,9.610004e-01
566.723,9.621988e-01
566.773,9.603935e-01
566.823,9.597016e-01
566.873,9.602281e-01
566.923,9.597754e-01
566.973,9.578509e-01
567.023,9.590206e-01
567.073,9.613475e-01
567.123,9.609170e-01
567.173,9.605748e-01
567.223,9.582938e-01
567.273,9.598091e-01
567.323,9.559300e-01
567.373,9.604059e-01
567.423,9.627593e-01
567.473,9.571382e-01
567.523,9.587961e-01
567.573,9.605053e-01
567.623,9.622310e-01
567.673,9.589180e-01
567.723,9.584020e-01
567.773,9.559040e-01
567.823,9.598338e-01
567.873,9.635066e-01
567.923,9.600719e-01
567.973,9.594489e-01
568.024,9.600616e-01
568.074,9.593742e-01
568.124,9.577873e-01
568.174,9.608784e-01
568.224,9.596836e-01
568.274,9.592357e-01
568.324,9.572822e-01
568.374,9.616049e-01
568.424,9.603305e-01
568.474,9.579459e-01
568.524,9.608785e-01
568.574,9.579533e-01
568.624,9.573581e-01
568.674,9.573510e-01
568.724,9.553614e-01
568.774,9.596109e-01
568.824,9.551448e-01
568.874,9.562489e-01
568.924,9.545728e-01
568.974,9.583341e-01
569.024,9.581574e-01
569.074,9.577647e-01
569.124,9.563369e-01
569.174,9.560313e-01
569.224,9.591089e-01
569.274,9.571025e-01
569.324,9.586994e-01
569.374,9.563287e-01
569.424,9.582982e-01
569.474,9.603672e-01
569.524,9.589021e-01
569.574,9.568830e-01
569.624,9.580362e-01
569.674,9.569166e-01
569.724,9.571630e-01
569.774,9.561651e-01
569.824,9.554414e-01
569.874,9.482779e-01
569.924,8.987267e-01
569.974,7.674324e-01
570.024,5.923854e-01
570.074,7.581104e-01
570.124,8.937130e-01
570.174,9.469179e-01
570.224,9.535496e-01
570.274,9.572655e-01
570.324,9.566237e-01
570.374,9.529279e-01
570.424,9.580197e-01
570.474,9.583521e-01
570.524,9.549093e-01
570.574,9.576105e-01
570.624,9.551521e-01
570.674,9.569553e-01
570.724,9.543207e-01
570.774,9.532773e-01
570.824,9.559407e-01
570.874,9.563990e-01
570.924,9.558356e-01
570.974,9.542905e-01
571.024,9.557487e-01
571.074,9.569859e-01
571.124,9.563411e-01
571.174,9.567317e-01
571.224,9.550559e-01
571.274,9.585332e-01
571.324,9.539969e-01
571.374,9.571325e-01
571.424,9.584137e-01
571.474,9.570263e-01
571.524,9.556724e-01
571.574,9.550023e-01
571.624,9.579459e-01
571.674,9.531969e-01
571.724,9.540150e-01
571.774,9.550617e-01
571.824,9.581395e-01
571.874,9.564515e-01
571.924,9.538270e-01
571.974,9.550359e-01
572.024,9.544065e-01
572.074,9.541756e-01
572.124,9.573541e-01
572.174,9.528136e-01
572.224,9.584601e-01
572.274,9.569198e-01
572.324,9.573726e-01
572.374,9.543551e-01
572.424,9.549041e-01
572.474,9.524038e-01
572.524,9.540903e-01
572.574,9.559863e-01
572.624,9.574697e-01
572.674,9.528304e-01
572.724,9.541977e-01
572.774,9.545575e-01
572.824,9.521317e-01
572.874,9.558769e-01
572.924,9.533160e-01
572.974,9.542758e-01
573.024,9.537366e-01
573.074,9.530430e-01
573.124,9.544869e-01
573.174,9.540392e-01
573.224,9.536913e-01
573.274,9.529611e-01
573.324,9.549117e-01
573.374,9.574080e-01
573.424,9.544693e-01
573.474,9.560535e-01
573.524,9.514500e-01
573.574,9.543540e-01
573.624,9.519093e-01
573.674,9.511354e-01
573.724,9.524927e-01
573.774,9.561271e-01
573.824,9.556156e-01
573.874,9.542169e-01
573.924,9.507798e-01
573.974,9.532789e-01
574.024,9.541785e-01
574.074,9.538878e-01
574.124,9.499868e-01
574.174,9.517550e-01
574.224,9.532803e-01
574.274,9.543748e-01
574.324,9.491149e-01
574.374,9.529427e-01
574.424,9.534742e-01
574.474,9.547707e-01
574.524,9.544215e-01
574.574,9.541608e-01
574.624,9.514753e-01
574.674,9.493131e-01
574.724,9.521500e-01
574.774,9.547574e-01
574.824,9.554535e-01
574.874,9.541015e-01
574.924,9.535151e-01
574.974,9.533697e-01
575.024,9.515363e-01
575.074,9.522974e-01
575.124,9.556741e-01
575.174,9.506484e-01
575.224,9.554689e-01
575.274,9.517290e-01
575.324,9.548160e-01
575.374,9.495616e-01
575.424,9.533058e-01
575.474,9.507362e-01
575.524,9.493934e-01
575.574,9.524536e-01
575.624,9.539086e-01
575.674,9.503270e-01
575.724,9.490309e-01
575.774,9.516588e-01
575.824,9.516162e-01
575.874,9.527754e-01
575.924,9.534880e-01
575.974,9.515164e-01
576.025,9.551097e-01
576.075,9.519540e-01
576.125,9.508169e-01
576.175,9.483584e-01
576.225,9.508740e-01
576.275,9.506825e-01
576.325,9.530983e-01
576.375,9.520999e-01
576.425,9.489251e-01
576.475,9.514450e-01
576.525,9.523434e-01
576.575,9.539210e-01
576.625,9.526512e-01
576.675,9.523588e-01
576.725,9.509746e-01
576.775,9.515473e-01
576.825,9.531333e-01
576.875,9.481717e-01
576.925,9.499899e-01
576.975,9.491339e-01
577.025,9.512720e-01
577.075,9.528382e-01
577.125,9.493131e-01
577.175,9.458527e-01
577.225,9.495610e-01
577.275,9.520289e-01
577.325,9.512627e-01
577.375,9.510029e-01
577.425,9.496053e-01
577.475,9.476552e-01
577.525,9.510128e-01
577.575,9.483967e-01
577.625,9.540794e-01
577.675,9.509618e-01
577.725,9.487229e-01
577.775,9.486126e-01
577.825,9.495454e-01
577.875,9.492150e-01
577.925,9.517389e-01
577.975,9.499197e-01
578.025,9.481241e-01
578.075,9.530511e-01
578.125,9.495027e-01
578.175,9.508167e-01
578.225,9.481498e-01
578.275,9.499417e-01
578.325,9.497906e-01
578.375,9.455605e-01
578.425,9.529205e-01
578.475,9.514925e-01
578.525,9.482364e-01
578.575,9.468458e-01
578.625,9.495448e-01
578.675,9.489971e-01
578.725,9.494548e-01
578.775,9.490907e-01
578.825,9.496350e-01
578.875,9.513676e-01
578.925,9.496467e-01
578.975,9.465248e-01
579.025,9.510478e-01
579.075,9.515220e-01
579.125,9.543356e-01
579.175,9.461731e-01
579.225,9.487113e-01
579.275,9.442490e-01
579.325,9.491930e-01
579.375,9.470512e-01
579.425,9.516841e-01
579.475,9.465149e-01
579.525,9.447273e-01
579.575,9.469825e-01
579.625,9.440771e-01
579.675,9.491915e-01
579.725,9.437992e-01
579.775,9.477129e-01
579.825,9.436663e-01
579.875,9.469422e-01
579.925,9.506082e-01
579.975,9.481218e-01
580.025,9.457463e-01
580.075,9.472669e-01
580.125,9.473033e-01
580.175,9.481070e-01
580.225,9.445641e-01
580.275,9.482166e-01
580.325,9.419116e-01
580.375,9.457793e-01
580.425,9.459842e-01
580.475,9.480426e-01
580.525,9.468176e-01
580.575,9.440410e-01
580.625,9.447598e-01
580.675,9.469157e-01
580.725,9.462943e-01
580.775,9.452364e-01
580.825,9.452862e-01
580.875,9.473359e-01
580.925,9.447883e-01
580.975,9.451946e-01
581.025,9.481586e-01
581.075,9.281740e-01
581.125,8.428206e-01
581.175,6.474680e-01
581.225,6.565938e-01
581.275,8.519732e-01
581.325,9.305674e-01
581.375,9.433298e-01
581.425,9.479244e-01
581.475,9.467079e-01
581.525,9.469614e-01
581.575,9.427215e-01
581.625,9.432506e-01
581.675,9.400626e-01
581.725,9.438887e-01
581.775,9.472057e-01
581.825,9.463447e-01
581.875,9.449138e-01
581.925,9.452519e-01
581.975,9.439503e-01
582.025,9.455961e-01
582.075,9.466115e-01
582.125,9.420626e-01
582.175,9.456356e-01
582.225,9.467829e-01
582.275,9.441866e-01
582.325,9.462453e-01
582.375,9.501895e-01
582.425,9.446224e-01
582.475,9.455113e-01
582.525,9.433220e-01
582.575,9.450069e-01
582.625,9.454818e-01
582.675,9.449279e-01
582.725,9.425810e-01
582.775,9.448442e-01
582.825,9.471633e-01
582.875,9.451957e-01
582.925,9.461120e-01
582.975,9.437943e-01
583.025,9.456045e-01
583.075,9.446622e-01
583.125,9.422858e-01
583.175,9.446289e-01
583.225,9.421015e-01
583.275,9.427251e-01
583.325,9.442234e-01
583.375,9.443730e-01
583.425,9.415132e-01
583.475,9.456931e-01
583.525,9.447291e-01
583.575,9.422654e-01
583.625,9.406395e-01
583.675,9.432133e-01
583.725,9.425909e-01
583.775,9.435913e-01
583.825,9.426383e-01
583.875,9.394817e-01
583.925,9.424816e-01
583.975,9.425831e-01
584.026,9.443001e-01
584.076,9.417333e-01
584.126,9.461614e-01
584.176,9.393355e-01
584.226,9.453583e-01
584.276,9.424078e-01
584.326,9.443967e-01
584.376,9.428713e-01
584.426,9.448143e-01
584.476,9.418805e-01
584.526,9.404846e-01
584.576,9.451781e-01
584.626,9.422313e-01
584.676,9.428075e-01
584.726,9.446617e-01
584.776,9.403345e-01
584.826,9.433460e-01
584.876,9.410568e-01
584.926,9.418638e-01
584.976,9.421935e-01
585.026,9.391752e-01
585.076,9.404787e-01
585.126,9.444354e-01
585.176,9.435038e-01
585.226,9.416606e-01
585.276,9.421806e-01
585.326,9.411126e-01
585.376,9.441655e-01
585.426,9.411774e-01
585.476,9.419350e-01
585.526,9.436001e-01
585.576,9.399223e-01
585.626,9.442642e-01
585.676,9.383919e-01
585.726,9.442842e-01
585.776,9.404584e-01
585.826,9.406464e-01
585.876,9.374892e-01
585.926,9.401336e-01
585.976,9.389757e-01
586.026,9.397319e-01
586.076,9.405598e-01
586.126,9.425629e-01
586.176,9.410939e-01
586.226,9.412246e-01
586.276,9.385271e-01
586.326,9.388734e-01
586.376,9.438554e-01
586.426,9.390311e-01
586.476,9.434703e-01
586.526,9.398398e-01
586.576,9.402424e-01
586.626,9.421918e-01
586.676,9.425113e-01
586.726,9.398520e-01
586.776,9.392707e-01
586.826,9.398354e-01
586.876,9.405154e-01
586.926,9.414948e-01
586.976,9.397663e-01
587.026,9.408599e-01
587.076,9.427138e-01
587.126,9.402889e-01
587.176,9.400950e-01
587.226,9.365919e-01
587.276,9.344390e-01
587.326,9.400461e-01
587.376,9.390725e-01
587.426,9.382169e-01
587.476,9.395735e-01
587.526,9.389337e-01
587.576,9.410947e-01
587.626,9.390667e-01
587.676,9.374290e-01
587.726,9.406150e-01
587.776,9.382706e-01
587.826,9.395862e-01
587.876,9.376181e-01
587.926,9.372073e-01
587.976,9.384933e-01
588.026,9.382626e-01
588.076,9.390356e-01
588.126,9.375203e-01
588.176,9.344591e-01
588.226,9.369594e-01
588.276,9.391116e-01
588.326,9.368975e-01
588.376,9.367989e-01
588.426,9.388793e-01
588.476,9.354176e-01
588.526,9.335120e-01
588.576,9.356427e-01
588.626,9.343753e-01
588.676,9.321275e-01
588.726,9.288477e-01
588.776,9.104596e-01
588.826,8.448380e-01
588.876,6.951090e-01
588.926,4.598062e-01
588.976,1.625572e-01
589.026,2.403908e-01
589.076,5.208055e-01
589.126,7.384952e-01
589.176,8.647151e-01
589.226,9.138309e-01
589.276,9.279878e-01
589.326,9.302490e-01
589.376,9.062760e-01
589.426,8.447725e-01
589.476,7.037063e-01
589.526,4.855642e-01
589.576,2.150304e-01
589.626,3.204908e-01
589.676,5.693950e-01
589.726,7.632526e-01
589.776,8.759562e-01
589.826,9.210044e-01
589.876,9.276840e-01
589.926,9.277032e-01
589.976,9.352129e-01
590.026,9.350264e-01
590.076,9.328108e-01
590.126,9.331984e-01
590.176,9.333619e-01
590.226,9.354757e-01
590.276,9.341607e-01
590.326,9.362978e-01
590.376,9.300574e-01
590.426,9.338058e-01
590.476,9.333027e-01
590.526,9.349220e-01
590.576,9.343804e-01
590.626,9.368594e-01
590.676,9.318638e-01
590.726,9.353985e-01
590.776,9.363259e-01
590.826,9.387196e-01
590.876,9.343086e-01
590.926,9.357774e-01
590.976,9.317559e-01
591.026,9.306137e-01
591.076,9.366230e-01
591.126,9.349878e-01
591.176,9.371558e-01
591.226,9.323370e-01
591.276,9.358291e-01
591.326,9.383024e-01
591.376,9.355437e-01
591.426,9.352261e-01
591.476,9.346746e-01
591.526,9.316712e-01
591.576,9.370898e-01
591.626,9.333625e-01
591.676,9.353947e-01
591.726,9.314783e-01
591.776,9.321423e-01
591.826,9.369746e-01
591.876,9.335906e-01
591.926,9.369010e-01
591.976,9.339856e-01
592.027,9.306366e-01
592.077,9.356895e-01
592.127,9.328666e-01
592.177,9.352187e-01
592.227,9.339057e-01
592.277,9.309216e-01
592.327,9.340551e-01
592.377,9.377940e-01
592.427,9.345578e-01
592.477,9.334742e-01
592.527,9.355336e-01
592.577,9.338632e-01
592.627,9.338051e-01
592.677,9.313201e-01
592.727,9.337382e-01
592.777,9.351780e-01
592.827,9.316286e-01
592.877,9.357910e-01
592.927,9.329049e-01
592.977,9.313628e-01
593.027,9.348242e-01
593.077,9.323709e-01
593.127,9.342662e-01
593.177,9.322480e-01
593.227,9.326238e-01
593.277,9.335990e-01
593.327,9.331639e-01
593.377,9.288423e-01
593.427,9.304159e-01
593.477,9.341831e-01
593.527,9.321462e-01
593.577,9.313587e-01
593.627,9.297448e-01
593.677,9.302074e-01
593.727,9.283938e-01
593.777,9.319168e-01
593.827,9.309325e-01
593.877,9.301888e-01
593.927,9.318059e-01
593.977,9.325536e-01
594.027,9.357185e-01
594.077,9.289424e-01
594.127,9.338625e-01
594.177,9.334574e-01
594.227,9.301348e-01
594.277,9.319072e-01
594.327,9.306181e-01
594.377,9.317586e-01
594.427,9.341658e-01
594.477,9.324248e-01
594.527,9.321860e-01
594.577,9.303793e-01
594.627,9.283589e-01
594.677,9.306763e-01
594.727,9.332531e-01
594.777,9.281047e-01
594.827,9.289256e-01
594.877,9.310668e-01
594.927,9.289405e-01
594.977,9.292400e-01
595.027,9.298684e-01
595.077,9.280568e-01
595.127,9.287272e-01
595.177,9.317908e-01
595.227,9.279905e-01
595.277,9.273917e-01
595.327,9.291342e-01
595.377,9.316098e-01
595.427,9.298231e-01
595.477,9.292667e-01
595.527,9.301548e-01
595.577,9.267667e-01
595.627,9.308752e-01
595.677,9.306096e-01
595.727,9.290767e-01
595.777,9.316497e-01
595.827,9.276239e-01
595.877,9.317589e-01
595.927,9.298902e-01
595.977,9.289185e-01
596.027,9.294485e-01
596.077,9.292272e-01
596.127,9.316359e-01
596.177,9.273078e-01
596.227,9.278329e-01
596.277,9.311169e-01
596.327,9.280255e-01
596.377,9.307466e-01
596.427,9.321719e-01
596.477,9.282088e-01
596.527,9.301621e-01
596.577,9.266941e-01
596.627,9.301801e-01
596.677,9.290895e-01
596.727,9.295386e-01
596.777,9.274020e-01
596.827,9.254570e-01
596.877,9.294171e-01
596.927,9.245920e-01
596.977,9.277750e-01
597.027,9.300525e-01
597.077,9.286021e-01
597.127,9.318034e-01
597.177,9.300302e-01
597.227,9.268543e-01
597.277,9.280594e-01
597.327,9.278614e-01
597.377,9.249538e-01
597.427,9.260856e-01
597.477,9.267307e-01
597.527,9.239338e-01
597.577,9.277405e-01
597.627,9.271309e-01
597.677,9.244302e-01
597.727,9.282238e-01
597.777,9.287423e-01
597.827,9.277761e-01
597.877,9.266944e-01
597.927,9.283327e-01
597.977,9.284377e-01
598.027,9.276867e-01
598.077,9.255282e-01
598.127,9.275103e-01
598.177,9.291541e-01
598.227,9.257721e-01
598.277,9.307073e-01
598.327,9.257845e-01
598.377,9.267591e-01
598.427,9.253930e-01
598.477,9.269932e-01
598.527,9.232913e-01
598.577,9.254481e-01
598.627,9.243766e-01
598.677,9.265910e-01
598.727,9.281227e-01
598.777,9.274172e-01
598.827,9.217676e-01
598.877,9.298830e-01
598.927,9.265877e-01
598.977,9.245428e-01
599.027,9.262119e-01
599.077,9.261872e-01
599.127,9.245662e-01
599.177,9.261073e-01
599.227,9.245562e-01
599.277,9.248722e-01
599.327,9.242903e-01
599.377,9.228487e-01
599.427,9.257104e-01
599.477,9.264636e-01
599.527,9.262731e-01
599.577,9.267774e-01
599.627,9.258001e-01
599.677,9.241540e-01
599.727,9.266330e-01
599.777,9.225078e-01
599.827,9.232929e-01
599.877,9.231152e-01
599.927,9.268362e-01
599.977,9.265219e-01
600.028,9.256191e-01
600.078,9.266398e-01
600.128,9.229712e-01
600.178,9.251814e-01
600.228,9.242449e-01
600.278,9.259817e-01
600.328,9.241425e-01
600.378,9.235835e-01
600.428,9.252345e-01
600.478,9.257936e-01
600.528,9.228784e-01
600.578,9.239403e-01
600.628,9.220367e-01
600.678,9.193160e-01
600.728,9.242419e-01
600.778,9.249360e-01
600.828,9.242345e-01
600.878,9.200882e-01
600.928,9.229810e-01
600.978,9.194709e-01
601.028,9.260376e-01
601.078,9.214413e-01
601.128,9.257048e-01
601.178,9.250724e-01
601.228,9.216020e-01
601.278,9.211126e-01
601.328,9.237903e-01
601.378,9.215238e-01
601.428,9.232110e-01
601.478,9.220697e-01
601.528,9.196125e-01
601.578,9.187225e-01
601.628,9.231967e-01
601.678,9.216812e-01
601.728,9.216360e-01
601.778,9.238796e-01
601.828,9.246998e-01
601.878,9.219709e-01
601.928,9.217844e-01
601.978,9.232744e-01
602.028,9.197877e-01
602.078,9.226413e-01
602.128,9.231865e-01
602.178,9.233621e-01
602.228,9.184749e-01
602.278,9.205815e-01
602.328,9.203049e-01
602.378,9.220473e-01
602.428,9.226882e-01
602.478,9.244999e-01
602.528,9.207672e-01
602.578,9.207012e-01
602.628,9.236761e-01
602.678,9.220425e-01
602.728,9.237707e-01
602.778,9.219054e-01
602.828,9.191799e-01
602.878,9.187944e-01
602.928,9.183309e-01
602.978,9.223477e-01
603.028,9.232562e-01
603.078,9.244118e-01
603.128,9.224967e-01
603.178,9.230241e-01
603.228,9.197528e-01
603.278,9.186299e-01
603.328,9.222633e-01
603.378,9.214055e-01
603.428,9.207728e-01
603.478,9.212266e-01
603.528,9.210468e-01
603.578,9.227535e-01
603.628,9.227123e-01
603.678,9.212687e-01
603.728,9.217620e-01
603.778,9.210898e-01
603.828,9.192334e-01
603.878,9.214125e-01
603.928,9.173929e-01
603.978,9.218359e-01
604.028,9.176376e-01
604.078,9.202991e-01
604.128,9.181570e-01
604.178,9.206676e-01
604.228,9.195255e-01
604.278,9.165932e-01
604.328,9.202378e-01
604.378,9.183396e-01
604.428,9.209605e-01
604.478,9.192808e-01
604.528,9.199434e-01
604.578,9.173941e-01
604.628,9.180091e-01
604.678,9.181873e-01
604.728,9.205428e-01
604.778,9.219889e-01
604.828,9.173644e-01
604.878,9.207607e-01
604.928,9.147331e-01
604.978,9.164634e-01
605.028,9.168339e-01
605.078,9.160484e-01
605.128,9.155618e-01
605.178,9.191671e-01
605.228,9.179530e-01
605.278,9.189806e-01
605.328,9.194894e-01
605.378,9.186467e-01
605.428,9.193042e-01
605.478,9.179063e-01
605.528,9.157922e-01
605.578,9.198508e-01
605.628,9.167648e-01
605.678,9.160662e-01
605.728,9.173943e-01
605.778,9.159828e-01
605.828,9.168292e-01
605.878,9.181638e-01
605.928,9.181088e-01
605.978,9.157593e-01
606.028,9.164488e-01
606.078,9.192515e-01
606.128,9.181280e-01
606.178,9.209605e-01
606.228,9.192555e-01
606.278,9.191263e-01
606.328,9.144189e-01
606.378,9.183014e-01
606.428,9.167396e-01
606.478,9.157630e-01
606.528,9.170174e-01
606.578,9.183782e-01
606.628,9.174993e-01
606.678,9.149066e-01
606.728,9.178133e-01
606.778,9.152192e-01
606.828,9.167199e-01
606.878,9.157017e-01
606.928,9.157911e-01
606.978,9.175303e-01
607.028,9.141544e-01
607.078,9.195572e-01
607.128,9.125905e-01
607.178,9.147640e-01
607.228,9.164683e-01
607.278,9.167911e-01
607.328,9.154666e-01
607.378,9.154738e-01
607.428,9.162574e-01
607.478,9.150075e-01
607.528,9.179033e-01
607.578,9.168083e-01
607.628,9.167842e-01
607.678,9.133272e-01
607.728,9.148511e-01
607.778,9.143361e-01
607.828,9.129186e-01
607.878,9.152638e-01
607.928,9.134259e-01
607.978,9.153372e-01
608.029,9.117383e-01
608.079,9.151554e-01
608.129,8.970937e-01
608.179,8.321103e-01
